Numero_NF|Data_NF|Cliente|CNPJ_CPF|Endereco|Cidade|Estado|Item|Descricao|Qtd|Valor_Unitario
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|3|sunt|2|47.17
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|4|eum|6|27.45
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|5|magnam|4|59.77
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|6|pariatur|3|46.59
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|7|quibusdam|3|11.15
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|8|molestias|3|77.88
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|9|iusto|2|44.18
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|10|explicabo|2|30.91
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|11|cupiditate|3|87.6
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|12|perspiciatis|2|36.88
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|13|placeat|3|19.45
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|14|fugit|7|29.45
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|15|id|10|55.81
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|16|reprehenderit|2|59.47
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|17|veniam|8|48.53
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|18|asperiores|7|49.93
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|19|quidem|6|40.88
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|20|fuga|9|99.72
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|21|debitis|8|75.07
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|22|ducimus|9|47.16
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|23|dolores|1|87.55
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|24|sit|4|91.79
2122|1992-08-08|Ferreira|56479606082|Residencial de Viana, 327|Farias|BA|25|assumenda|8|42.74
7069|2001-08-06|Correia Lima S/A|86540163557|Aeroporto de Costela|Nogueira|PE|1|et|5|21.77
7069|2001-08-06|Correia Lima S/A|86540163557|Aeroporto de Costela|Nogueira|PE|2|voluptatibus|1|13.24
7069|2001-08-06|Correia Lima S/A|86540163557|Aeroporto de Costela|Nogueira|PE|3|iure|3|72.77
7069|2001-08-06|Correia Lima S/A|86540163557|Aeroporto de Costela|Nogueira|PE|4|error|6|48.1
7069|2001-08-06|Correia Lima S/A|86540163557|Aeroporto de Costela|Nogueira|PE|5|nisi|10|29.15
7069|2001-08-06|Correia Lima S/A|86540163557|Aeroporto de Costela|Nogueira|PE|6|temporibus|3|92.27
7069|2001-08-06|Correia Lima S/A|86540163557|Aeroporto de Costela|Nogueira|PE|7|soluta|7|81.8
7069|2001-08-06|Correia Lima S/A|86540163557|Aeroporto de Costela|Nogueira|PE|8|repellat|2|72.39
7069|2001-08-06|Correia Lima S/A|86540163557|Aeroporto de Costela|Nogueira|PE|9|error|2|21.35
7069|2001-08-06|Correia Lima S/A|86540163557|Aeroporto de Costela|Nogueira|PE|10|laboriosam|9|69.19
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|1|sunt|8|19.51
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|2|provident|3|63.21
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|3|mollitia|9|39.01
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|4|provident|8|27.86
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|5|nostrum|5|96.39
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|6|ut|3|44.18
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|7|iusto|6|33.06
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|8|perferendis|7|81.54
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|9|cumque|9|13.21
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|10|quia|4|68.46
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|11|accusamus|4|95.35
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|12|modi|7|86.07
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|13|inventore|8|26.8
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|14|accusantium|6|33.42
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|15|molestiae|2|25.7
3440|2001-02-16|Carvalho|81255821040|Travessa Moraes, 93|Nunes de Monteiro|MG|16|quibusdam|3|55.46
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|1|totam|6|52.82
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|2|vero|5|75.85
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|3|vel|6|92.67
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|4|cupiditate|1|84.79
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|5|reiciendis|9|97.19
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|6|mollitia|1|43.98
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|7|quidem|2|68.95
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|8|aliquam|3|43.06
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|9|sequi|8|47.53
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|10|perspiciatis|4|43.05
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|11|explicabo|6|45.11
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|12|assumenda|7|38.49
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|13|repellendus|2|49.89
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|14|odio|10|19.79
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|15|esse|1|45.31
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|16|neque|5|22.63
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|17|exercitationem|9|94.49
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|18|explicabo|6|37.01
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|19|in|4|41.54
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|20|corporis|8|20.38
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|21|voluptas|7|40.74
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|22|mollitia|9|43.48
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|23|itaque|10|32.97
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|24|minus|10|92.38
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|25|occaecati|7|11.57
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|26|aspernatur|5|22.81
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|27|facilis|1|75.58
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|28|recusandae|6|59.05
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|29|aperiam|2|85.36
5718|1967-09-27|da Rocha|12097487231|Rodovia de Lopes, 53|Monteiro de Goi�s|ES|30|sunt|1|72.36
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|1|voluptas|4|81.11
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|2|ipsum|7|88.69
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|3|vero|6|50.65
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|4|aliquam|4|82.47
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|5|temporibus|2|24.33
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|6|animi|2|81.12
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|7|debitis|5|84.46
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|8|accusantium|1|69.18
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|9|excepturi|6|71.33
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|10|vitae|7|29.76
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|11|nemo|5|80.17
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|12|perferendis|8|57.29
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|13|tempore|10|18.75
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|14|cumque|8|50.22
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|15|ipsa|3|76.5
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|16|quia|1|14.82
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|17|debitis|3|46.95
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|18|veritatis|6|56.58
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|19|odio|7|71.85
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|20|voluptas|9|58.49
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|21|laudantium|5|70.52
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|22|natus|9|67.75
5965|1945-02-05|Ribeiro Almeida - EI|50773482847|Residencial de Almeida, 18|da Costa da Mata|PB|23|ut|4|58.85
5673|1952-01-23|da Paz S.A.|20275824587|Pra�a de Sales|da Luz de Ara�jo|PA|1|consectetur|2|56.8
5673|1952-01-23|da Paz S.A.|20275824587|Pra�a de Sales|da Luz de Ara�jo|PA|2|magni|10|76.09
5673|1952-01-23|da Paz S.A.|20275824587|Pra�a de Sales|da Luz de Ara�jo|PA|3|fuga|4|72.04
5673|1952-01-23|da Paz S.A.|20275824587|Pra�a de Sales|da Luz de Ara�jo|PA|4|velit|9|50.66
5673|1952-01-23|da Paz S.A.|20275824587|Pra�a de Sales|da Luz de Ara�jo|PA|5|dignissimos|7|89.79
5673|1952-01-23|da Paz S.A.|20275824587|Pra�a de Sales|da Luz de Ara�jo|PA|6|blanditiis|9|95.09
5673|1952-01-23|da Paz S.A.|20275824587|Pra�a de Sales|da Luz de Ara�jo|PA|7|odio|7|89.07
5673|1952-01-23|da Paz S.A.|20275824587|Pra�a de Sales|da Luz de Ara�jo|PA|8|facilis|1|52.91
5673|1952-01-23|da Paz S.A.|20275824587|Pra�a de Sales|da Luz de Ara�jo|PA|9|et|4|97.4
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|1|recusandae|8|51.35
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|2|quae|10|40.62
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|3|assumenda|3|51.99
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|4|consectetur|3|50.88
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|5|deserunt|8|69.15
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|6|accusamus|6|88.75
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|7|nulla|3|57.14
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|8|culpa|4|26.81
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|9|expedita|1|63.97
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|10|corporis|7|31.86
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|11|laboriosam|9|14.85
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|12|ea|2|42.15
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|13|veniam|8|77.84
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|14|laudantium|6|66.62
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|15|esse|2|50.16
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|16|ipsum|10|18.54
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|17|delectus|6|63.07
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|18|doloribus|4|39.78
6156|1998-11-04|Rodrigues|22778849241|Largo Vieira|Foga�a da Serra|CE|19|eum|2|13.23
